playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8479402,2021,Jake Bean,CBJ,D,4on5,55,3524.0,84.0,9.13,0.22,0.14,0.22,0.18,0.23,0.2,129.0,3.07,0.31,0.18,0.48,0.09,0.97,1.99,0.3,0.31,0.3,1.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.07,0.24,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.04,0.0,0.0,0.35,0.35,0.34,84.0,1.0,20.0,5.0,58.0,8.0,13.0,16.0,47.0,0.0,0.0,8301.0,0.0,0.0,0.0,0.0,14.36,2.03,1.99,2.03,1.99,16.0,2.0,4.0,22.0,3.0,1.0,0.0,8.0,7.0,3.0,0.29,0.85,0.89,0.0,2.0,1.0,22.0,18.0,18.0,0.19,0.3,0.3,1.93,1.93,1.92,43.77,7.18,6.92,7.18,6.92,46.0,15.0,17.0,78.0,9.0,5.0,1.0,34.0,18.0,9.0,0.73,2.27,4.18,0.0,6.0,3.0,78.0,61.0,61.0,1.01,0.69,0.69,7.5,7.5,7.27,3.0,18.39,50.0,232.0,0.2,0.0,4.0,0.0,3.0,0.0
8479402,2021,Jake Bean,CBJ,D,5on4,55,3084.0,71.0,8.57,0.66,0.86,0.8,0.88,0.79,0.85,90.0,3.56,0.16,0.26,0.93,0.11,2.24,1.3,0.16,0.16,0.16,1.0,1.0,4.0,1.0,2.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.05,0.11,0.0,0.0,0.0,0.0,7.0,5.0,5.0,0.0,0.07,0.0,0.0,0.23,0.23,0.22,71.0,15.0,2.0,2.0,52.0,13.0,5.0,10.0,43.0,0.0,0.0,7749.0,0.0,0.0,0.0,2.0,37.34,3.03,2.99,3.03,2.99,39.0,13.0,12.0,64.0,3.0,4.0,1.0,40.0,11.0,1.0,0.71,1.43,0.89,1.0,1.0,1.0,64.0,52.0,52.0,0.84,1.05,1.05,2.82,2.82,2.77,10.96,1.53,1.33,1.53,1.33,11.0,3.0,2.0,16.0,1.0,3.0,0.0,8.0,4.0,2.0,0.28,0.62,0.64,0.0,1.0,0.0,16.0,14.0,14.0,0.14,0.66,0.66,1.01,1.01,1.0,12.63,2.1,218.0,29.0,0.01,0.0,1.0,0.0,1.0,0.0
8477402,2021,Pavel Buchnevich,STL,L,other,60,3121.0,48.0,40.37,0.47,0.41,0.49,0.41,0.51,0.41,154.0,8.02,2.85,0.49,1.26,0.24,3.89,2.27,2.82,2.85,2.82,3.0,1.0,10.0,1.0,3.0,14.0,8.0,4.0,0.0,0.0,1.0,0.0,5.0,1.0,6.0,7.0,1.0,2.0,0.0,1.0,3.0,0.0,6.0,1.0,4.0,0.29,0.11,2.44,1.0,1.0,2.0,14.0,11.0,11.0,0.0,0.14,0.0,0.39,2.6,2.6,2.59,48.0,9.0,8.0,5.0,26.0,9.0,4.0,6.0,29.0,0.0,2.0,4468.0,2.0,0.0,0.0,1.0,28.77,7.77,7.64,7.77,7.64,30.0,10.0,16.0,56.0,10.0,2.0,1.0,23.0,7.0,10.0,1.12,0.8,5.85,3.0,1.0,6.0,56.0,40.0,40.0,0.59,0.66,0.66,7.69,7.69,7.59,27.46,8.82,8.54,8.82,8.54,26.0,12.0,20.0,58.0,6.0,1.0,1.0,18.0,9.0,11.0,0.65,1.14,7.03,0.0,0.0,6.0,58.0,38.0,38.0,0.53,0.32,0.32,9.03,9.03,8.75,8.1,11.74,82.0,116.0,0.12,0.0,1.0,0.0,1.0,0.0
8477402,2021,Pavel Buchnevich,STL,L,all,60,65905.0,1342.0,57.82,0.55,0.48,0.54,0.46,0.54,0.46,221.0,160.06,18.88,11.31,33.5,5.33,85.13,63.85,18.47,19.05,18.64,15.0,18.0,176.0,42.0,40.0,258.0,57.0,24.0,11.0,5.0,34.0,5.0,58.0,86.0,152.0,194.0,13.0,34.0,12.0,42.0,38.0,32.0,157.0,41.0,20.0,5.89,4.38,8.61,8.0,5.0,11.0,261.28,218.0,219.4,8.0,2.54,2.47,3.9,17.52,17.61,17.4,1342.0,190.0,148.0,198.0,806.0,172.0,182.0,188.0,800.0,12.0,25.0,152379.0,34.0,30.0,15.0,10.0,623.04,67.34,65.65,67.87,66.16,638.0,224.0,218.0,1080.0,77.0,48.0,15.0,614.0,183.0,65.0,20.2,20.98,26.15,21.0,28.0,28.0,1092.37,862.0,869.16,9.94,11.84,11.84,65.43,65.86,64.95,538.84,55.17,53.54,55.24,53.61,538.0,208.0,188.0,934.0,48.0,40.0,8.0,546.0,152.0,48.0,17.63,18.95,18.59,16.0,14.0,18.0,932.84,746.0,745.72,8.35,8.27,8.27,55.25,55.29,54.24,116.13,124.85,2073.0,2404.0,0.0,0.0,0.0,0.0,0.0,0.0
8477402,2021,Pavel Buchnevich,STL,L,5on5,60,49524.0,1028.0,57.82,0.53,0.46,0.52,0.46,0.53,0.46,306.0,112.68,9.71,7.54,25.05,3.81,61.31,47.59,9.53,9.87,9.69,6.0,12.0,122.0,33.0,24.0,179.0,31.0,13.0,7.0,3.0,24.0,5.0,39.0,67.0,109.0,142.0,8.0,24.0,10.0,38.0,29.0,25.0,121.0,27.0,7.0,4.7,2.86,2.14,7.0,3.0,3.0,182.28,155.0,156.4,7.0,1.55,1.71,2.05,9.2,9.29,9.18,1028.0,121.0,100.0,180.0,627.0,139.0,149.0,138.0,602.0,10.0,16.0,128431.0,24.0,24.0,11.0,7.0,453.93,39.71,38.68,40.24,39.2,463.0,169.0,154.0,786.0,44.0,33.0,10.0,472.0,130.0,30.0,16.12,15.11,8.48,15.0,20.0,9.0,798.37,632.0,639.16,6.34,6.48,6.48,39.57,40.0,39.5,409.78,35.08,34.09,35.15,34.15,410.0,160.0,147.0,717.0,30.0,33.0,7.0,432.0,110.0,28.0,14.2,13.6,7.28,13.0,10.0,7.0,715.84,570.0,569.72,5.76,6.62,6.62,34.21,34.25,33.69,80.26,93.3,1693.0,1965.0,1.01,1.58,20.0,33.0,16.0,29.0
8477402,2021,Pavel Buchnevich,STL,L,4on5,60,5514.0,141.0,52.1,0.24,0.19,0.2,0.16,0.21,0.2,164.0,7.77,1.42,0.43,1.05,0.21,2.22,4.68,1.42,1.42,1.42,2.0,0.0,7.0,3.0,1.0,11.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,6.0,9.0,1.0,2.0,0.0,3.0,5.0,1.0,5.0,2.0,3.0,0.19,0.21,1.02,0.0,0.0,1.0,11.0,10.0,10.0,1.0,0.1,0.0,0.0,1.52,1.52,1.52,141.0,1.0,38.0,9.0,93.0,11.0,21.0,16.0,93.0,0.0,5.0,10439.0,2.0,2.0,1.0,0.0,22.12,2.73,2.72,2.73,2.72,24.0,5.0,3.0,32.0,3.0,0.0,0.0,17.0,8.0,4.0,0.48,0.97,1.28,0.0,2.0,1.0,32.0,29.0,29.0,0.28,0.0,0.0,3.0,3.0,3.0,77.49,8.87,8.53,8.87,8.53,77.0,29.0,19.0,125.0,9.0,6.0,0.0,75.0,22.0,9.0,1.8,2.79,4.28,2.0,2.0,5.0,125.0,106.0,106.0,1.76,1.33,1.33,9.29,9.29,9.11,3.11,13.68,50.0,258.0,0.01,0.0,1.0,0.0,1.0,0.0
8477402,2021,Pavel Buchnevich,STL,L,5on4,60,7746.0,125.0,56.95,0.88,0.86,0.86,0.84,0.84,0.84,221.0,29.31,4.69,2.69,5.78,1.02,16.6,8.23,4.48,4.69,4.48,4.0,5.0,34.0,5.0,12.0,51.0,15.0,6.0,3.0,2.0,7.0,0.0,13.0,10.0,28.0,33.0,2.0,4.0,2.0,0.0,1.0,5.0,24.0,9.0,6.0,0.67,1.01,3.0,0.0,1.0,5.0,51.0,39.0,39.0,0.0,0.71,0.43,1.47,3.93,3.93,3.85,125.0,59.0,2.0,4.0,60.0,13.0,8.0,28.0,76.0,2.0,2.0,7812.0,4.0,4.0,3.0,1.0,110.58,16.16,15.69,16.16,15.69,114.0,37.0,45.0,196.0,20.0,11.0,4.0,96.0,36.0,19.0,2.25,3.91,10.0,3.0,5.0,12.0,196.0,151.0,151.0,2.59,4.16,4.16,14.59,14.59,14.3,21.92,2.18,2.17,2.18,2.17,24.0,5.0,2.0,31.0,3.0,0.0,0.0,19.0,10.0,0.0,0.86,1.32,0.0,1.0,2.0,0.0,31.0,29.0,29.0,0.28,0.0,0.0,2.46,2.46,2.45,17.32,2.71,207.0,38.0,0.0,0.13,0.0,1.0,0.0,1.0
8478415,2021,Jakub Zboril,BOS,D,other,10,250.0,8.0,3.08,0.2,0.53,0.36,0.47,0.4,0.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,7.0,0.0,2.0,1.0,5.0,0.0,0.0,946.0,0.0,0.0,0.0,0.0,3.07,0.2,0.2,0.2,0.2,3.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,0.06,0.14,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.04,0.0,0.0,0.23,0.23,0.23,3.78,0.77,0.77,0.77,0.77,4.0,2.0,1.0,7.0,1.0,0.0,0.0,4.0,1.0,1.0,0.16,0.11,0.51,0.0,0.0,1.0,7.0,6.0,6.0,0.05,0.0,0.0,0.83,0.83,0.82,2.0,1.77,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8478415,2021,Jakub Zboril,BOS,D,all,10,9435.0,212.0,5.72,0.64,0.57,0.59,0.52,0.61,0.53,50.0,10.77,0.8,0.63,3.25,0.37,5.75,4.21,0.77,0.83,0.8,1.0,2.0,13.0,2.0,5.0,20.0,3.0,0.0,0.0,0.0,2.0,1.0,7.0,5.0,13.0,15.0,2.0,4.0,0.0,24.0,1.0,4.0,13.0,1.0,1.0,0.33,0.1,0.36,0.0,0.0,0.0,20.08,15.0,14.89,4.0,0.13,0.0,0.36,0.57,0.58,0.56,212.0,28.0,17.0,26.0,141.0,31.0,36.0,16.0,129.0,0.0,0.0,26565.0,4.0,2.0,1.0,10.0,102.31,8.54,8.19,8.76,8.38,114.0,25.0,24.0,163.0,7.0,6.0,3.0,107.0,23.0,9.0,2.93,2.67,2.95,2.0,2.0,3.0,164.88,139.0,140.2,1.34,2.22,2.22,7.67,7.82,7.63,62.45,4.88,4.82,4.83,4.76,67.0,22.0,25.0,114.0,6.0,1.0,0.0,69.0,17.0,3.0,1.92,1.97,1.0,3.0,2.0,1.0,113.91,89.0,89.35,0.83,0.26,0.26,5.46,5.41,5.37,26.74,20.43,448.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0
8478415,2021,Jakub Zboril,BOS,D,5on5,10,8759.0,190.0,5.72,0.66,0.53,0.6,0.51,0.61,0.52,43.0,10.09,0.78,0.6,3.12,0.35,5.49,3.67,0.75,0.81,0.78,0.0,2.0,12.0,2.0,5.0,19.0,2.0,0.0,0.0,0.0,2.0,1.0,7.0,4.0,12.0,14.0,2.0,4.0,0.0,19.0,1.0,4.0,12.0,1.0,1.0,0.31,0.1,0.36,0.0,0.0,0.0,19.08,14.0,13.89,4.0,0.13,0.0,0.36,0.54,0.56,0.53,190.0,28.0,12.0,26.0,124.0,31.0,31.0,15.0,113.0,0.0,0.0,19950.0,4.0,2.0,1.0,8.0,94.0,8.03,7.68,8.25,7.87,104.0,24.0,24.0,152.0,6.0,6.0,3.0,98.0,21.0,9.0,2.73,2.35,2.95,2.0,1.0,3.0,153.88,128.0,129.2,1.22,2.22,2.22,7.04,7.19,7.0,57.25,4.1,4.03,4.04,3.98,61.0,20.0,22.0,103.0,5.0,1.0,0.0,63.0,16.0,2.0,1.74,1.86,0.49,3.0,2.0,0.0,102.91,81.0,81.35,0.76,0.26,0.26,4.6,4.55,4.52,14.8,13.02,316.0,307.0,0.61,0.04,17.0,1.0,15.0,1.0
8478415,2021,Jakub Zboril,BOS,D,4on5,10,385.0,13.0,3.25,0.95,0.0,0.5,0.0,0.67,0.0,31.0,0.68,0.02,0.03,0.12,0.02,0.26,0.55,0.02,0.02,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.03,0.03,0.03,13.0,0.0,4.0,0.0,9.0,0.0,3.0,0.0,10.0,0.0,0.0,1807.0,0.0,0.0,0.0,0.0,3.12,0.21,0.21,0.21,0.21,4.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.04,0.17,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.03,0.0,0.0,0.23,0.23,0.23,1.43,0.01,0.01,0.01,0.01,2.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.02,0.0,0.0,0.03,0.03,0.03,0.0,2.59,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
8478415,2021,Jakub Zboril,BOS,D,5on4,10,41.0,1.0,1.25,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,2.11,0.11,0.1,0.11,0.1,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.06,0.0,0.0,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476456,2021,Jonathan Huberdeau,FLA,L,other,69,4740.0,73.0,78.86,0.7,0.44,0.74,0.42,0.74,0.42,189.0,17.49,3.53,1.31,3.37,0.78,8.12,4.89,3.16,3.53,3.16,10.0,4.0,19.0,3.0,4.0,26.0,16.0,2.0,2.0,0.0,4.0,1.0,9.0,4.0,17.0,20.0,0.0,0.0,1.0,1.0,1.0,4.0,9.0,8.0,5.0,0.28,0.98,2.27,1.0,0.0,1.0,26.0,22.0,22.0,0.0,0.37,0.52,0.56,3.35,3.35,3.2,73.0,21.0,5.0,8.0,39.0,7.0,9.0,19.0,38.0,1.0,2.0,5030.0,0.0,0.0,0.0,2.0,87.43,21.77,19.13,21.77,19.13,84.0,36.0,39.0,159.0,20.0,8.0,1.0,53.0,38.0,29.0,2.02,4.78,14.96,3.0,6.0,11.0,159.0,120.0,120.0,2.08,2.71,2.71,21.13,21.13,19.23,32.19,9.22,8.93,9.22,8.93,35.0,8.0,14.0,57.0,9.0,4.0,2.0,21.0,8.0,14.0,0.91,1.06,7.24,1.0,1.0,7.0,57.0,43.0,43.0,0.59,1.37,1.37,8.44,8.44,8.25,15.64,20.07,99.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0
8476456,2021,Jonathan Huberdeau,FLA,L,all,69,79945.0,1595.0,91.91,0.6,0.53,0.59,0.54,0.58,0.54,157.0,173.47,21.73,13.52,35.09,5.68,93.32,63.66,20.65,21.82,20.75,46.0,27.0,188.0,45.0,54.0,287.0,97.0,24.0,17.0,2.0,31.0,9.0,69.0,83.0,164.0,209.0,16.0,32.0,16.0,87.0,54.0,75.0,138.0,67.0,28.0,4.22,8.15,9.36,6.0,9.0,9.0,291.72,233.0,234.87,10.0,3.1,4.53,3.53,21.31,21.44,21.01,1595.0,356.0,112.0,280.0,847.0,149.0,189.0,287.0,970.0,16.0,35.0,171754.0,32.0,52.0,25.0,25.0,834.1,102.54,96.33,102.93,96.72,883.0,266.0,352.0,1501.0,122.0,73.0,18.0,752.0,289.0,108.0,22.5,36.08,43.95,23.0,50.0,49.0,1519.77,1149.0,1157.69,14.89,18.65,18.65,98.78,99.21,95.15,614.12,68.64,64.98,68.68,64.99,654.0,183.0,218.0,1055.0,71.0,67.0,14.0,563.0,194.0,80.0,17.4,24.3,26.95,19.0,28.0,24.0,1043.05,837.0,831.34,9.79,15.08,15.08,63.36,63.23,61.41,164.56,147.69,3023.0,2540.0,0.0,0.0,0.0,0.0,0.0,0.0
8476456,2021,Jonathan Huberdeau,FLA,L,5on5,69,53581.0,1176.0,91.91,0.52,0.58,0.55,0.57,0.54,0.57,364.0,105.59,12.37,8.02,22.03,3.31,55.39,39.88,11.81,12.46,11.9,16.0,14.0,115.0,26.0,34.0,175.0,45.0,15.0,9.0,0.0,18.0,4.0,39.0,56.0,100.0,126.0,15.0,30.0,12.0,78.0,37.0,56.0,83.0,45.0,13.0,3.08,5.59,3.7,4.0,7.0,4.0,179.73,141.0,142.87,8.0,1.68,2.57,2.11,11.94,12.07,11.9,1176.0,211.0,52.0,247.0,666.0,113.0,154.0,193.0,716.0,12.0,30.0,147659.0,30.0,44.0,21.0,14.0,502.6,47.12,45.24,47.51,45.63,545.0,148.0,226.0,919.0,57.0,38.0,6.0,487.0,168.0,38.0,15.43,20.99,10.7,17.0,28.0,12.0,937.77,693.0,701.69,7.23,8.65,8.65,45.71,46.14,45.19,432.95,43.02,41.02,43.06,41.04,453.0,139.0,156.0,748.0,45.0,49.0,6.0,409.0,135.0,48.0,13.12,16.36,13.55,15.0,21.0,9.0,736.05,592.0,586.34,6.28,10.5,10.5,38.82,38.69,38.12,135.2,98.75,2704.0,2025.0,1.79,1.62,42.0,34.0,33.0,25.0
8476456,2021,Jonathan Huberdeau,FLA,L,4on5,69,7165.0,194.0,91.91,0.24,0.16,0.16,0.16,0.17,0.16,226.0,8.53,1.64,0.57,1.08,0.25,2.66,4.8,1.63,1.64,1.63,2.0,0.0,11.0,0.0,0.0,11.0,5.0,3.0,1.0,1.0,1.0,0.0,1.0,5.0,8.0,8.0,1.0,2.0,2.0,5.0,15.0,2.0,4.0,4.0,3.0,0.1,0.46,1.09,1.0,2.0,0.0,11.0,11.0,11.0,2.0,0.13,0.01,0.01,1.76,1.76,1.75,194.0,3.0,54.0,7.0,130.0,11.0,22.0,32.0,129.0,2.0,2.0,12564.0,2.0,6.0,3.0,2.0,22.85,3.72,3.71,3.72,3.71,27.0,3.0,4.0,34.0,6.0,1.0,1.0,14.0,9.0,7.0,0.32,1.14,2.26,1.0,4.0,1.0,34.0,30.0,30.0,0.3,0.01,0.01,4.01,4.01,4.0,106.47,11.88,10.54,11.88,10.54,121.0,25.0,38.0,184.0,14.0,12.0,6.0,98.0,35.0,13.0,2.31,4.79,4.77,2.0,4.0,8.0,184.0,146.0,146.0,2.43,2.7,2.7,11.6,11.6,10.56,4.94,26.7,67.0,348.0,0.01,0.03,1.0,1.0,1.0,1.0
8476456,2021,Jonathan Huberdeau,FLA,L,5on4,69,14459.0,152.0,91.91,0.88,0.82,0.86,0.87,0.85,0.85,177.0,40.44,4.15,3.53,8.26,1.3,26.27,13.49,4.01,4.15,4.01,16.0,9.0,41.0,16.0,16.0,73.0,29.0,4.0,5.0,1.0,8.0,4.0,19.0,17.0,37.0,53.0,0.0,0.0,1.0,3.0,1.0,13.0,40.0,10.0,7.0,0.73,1.12,2.31,0.0,0.0,4.0,73.0,57.0,57.0,0.0,0.89,1.43,0.85,4.2,4.2,4.09,152.0,121.0,1.0,18.0,12.0,18.0,4.0,43.0,87.0,1.0,1.0,5918.0,0.0,2.0,1.0,7.0,215.03,29.12,27.44,29.12,27.44,221.0,77.0,82.0,380.0,37.0,26.0,10.0,193.0,73.0,32.0,4.59,9.05,15.47,2.0,12.0,23.0,380.0,298.0,298.0,5.16,7.28,7.28,27.0,27.0,25.79,39.97,4.12,4.08,4.12,4.08,42.0,11.0,10.0,63.0,3.0,2.0,0.0,34.0,15.0,4.0,1.0,1.96,1.15,1.0,2.0,0.0,63.0,53.0,53.0,0.44,0.52,0.52,4.04,4.04,4.02,7.34,1.59,137.0,20.0,0.02,0.1,1.0,1.0,1.0,1.0
8478528,2021,Tanner Kero,DAL,C,other,23,77.0,1.0,0.56,0.17,0.42,0.5,0.58,0.67,0.52,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,389.0,0.0,0.0,0.0,0.0,1.47,0.13,0.12,0.13,0.12,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.02,0.1,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.03,0.0,0.0,0.16,0.16,0.14,0.62,0.63,0.63,0.63,0.63,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.63,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.63,0.63,0.63,1.15,1.62,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
